Name,Image URL,Image Local Path
胡帕,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_R028a.png,media\CSM1.5C_R028a.png
炽焰咆哮虎GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_RR029.png,media\CSM1.5C_RR029.png
阿罗拉 地鼠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C030.png,media\CSM1.5C_C030.png
阿罗拉 地鼠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C030a.png,media\CSM1.5C_C030a.png
阿罗拉 三地鼠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C031.png,media\CSM1.5C_C031.png
阿罗拉 三地鼠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C031a.png,media\CSM1.5C_C031a.png
索尔迦雷欧GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_RR032.png,media\CSM1.5C_RR032.png
索尔迦雷欧◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR033.png,media\CSM1.5C_PR033.png
奈克洛兹玛 黄昏之鬃,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_R034.png,media\CSM1.5C_R034.png
奈克洛兹玛 黄昏之鬃,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_R034a.png,media\CSM1.5C_R034a.png
奈克洛兹玛 黄昏之鬃GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_RR035.png,media\CSM1.5C_RR035.png
拉帝亚斯◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR036.png,media\CSM1.5C_PR036.png
百变怪◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR037.png,media\CSM1.5C_PR037.png
洛奇亚GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_RR038.png,media\CSM1.5C_RR038.png
电气能量管,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U039.png,media\CSM1.5C_U039.png
电气能量管,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U039a.png,media\CSM1.5C_U039a.png
神秘宝藏,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U040.png,media\CSM1.5C_U040.png
神秘宝藏,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U040a.png,media\CSM1.5C_U040a.png
迷失四叶草,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C041.png,media\CSM1.5C_C041.png
迷失四叶草,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_C041a.png,media\CSM1.5C_C041a.png
妖精坠饰 究极异兽,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U042.png,media\CSM1.5C_U042.png
妖精坠饰 究极异兽,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U042a.png,media\CSM1.5C_U042a.png
妖精坠饰【斗】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U043.png,media\CSM1.5C_U043.png
妖精坠饰【斗】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U043a.png,media\CSM1.5C_U043a.png
空木博士的指导,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U044.png,media\CSM1.5C_U044.png
空木博士的指导,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U044a.png,media\CSM1.5C_U044a.png
电次,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U045.png,media\CSM1.5C_U045.png
电次,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U045a.png,media\CSM1.5C_U045a.png
弗拉达利◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR046.png,media\CSM1.5C_PR046.png
球果匠人,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U047.png,media\CSM1.5C_U047.png
球果匠人,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U047a.png,media\CSM1.5C_U047a.png
琉琪亚,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U048.png,media\CSM1.5C_U048.png
琉琪亚,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U048a.png,media\CSM1.5C_U048a.png
阿渡◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR049.png,media\CSM1.5C_PR049.png
朝蜜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U050.png,media\CSM1.5C_U050.png
朝蜜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U050a.png,media\CSM1.5C_U050a.png
昼珠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U051.png,media\CSM1.5C_U051.png
昼珠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U051a.png,media\CSM1.5C_U051a.png
夕丝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U052.png,media\CSM1.5C_U052.png
夕丝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U052a.png,media\CSM1.5C_U052a.png
夜妮,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U053.png,media\CSM1.5C_U053.png
夜妮,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U053a.png,media\CSM1.5C_U053a.png
惩戒祠堂,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U054.png,media\CSM1.5C_U054.png
惩戒祠堂,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U054a.png,media\CSM1.5C_U054a.png
被破坏殆尽的原野,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U055.png,media\CSM1.5C_U055.png
被破坏殆尽的原野,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U055a.png,media\CSM1.5C_U055a.png
天冠山,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U056.png,media\CSM1.5C_U056.png
天冠山,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U056a.png,media\CSM1.5C_U056a.png
奇迹迷宫◇,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_PR057.png,media\CSM1.5C_PR057.png
组合能量【草】【火】【水】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U058.png,media\CSM1.5C_U058.png
组合能量【草】【火】【水】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U058a.png,media\CSM1.5C_U058a.png
组合能量【雷】【超】【钢】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U059.png,media\CSM1.5C_U059.png
组合能量【雷】【超】【钢】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U059a.png,media\CSM1.5C_U059a.png
组合能量【斗】【恶】【妖】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U060.png,media\CSM1.5C_U060.png
组合能量【斗】【恶】【妖】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_U060a.png,media\CSM1.5C_U060a.png
砰头小丑GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR061.png,media\CSM1.5C_SR061.png
刺龙王GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR062.png,media\CSM1.5C_SR062.png
捷拉奥拉GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR063.png,media\CSM1.5C_SR063.png
奈克洛兹玛 拂晓之翼GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR064.png,media\CSM1.5C_SR064.png
炽焰咆哮虎GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR065.png,media\CSM1.5C_SR065.png
奈克洛兹玛 黄昏之鬃GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR066.png,media\CSM1.5C_SR066.png
洛奇亚GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR067.png,media\CSM1.5C_SR067.png
电次,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR068.png,media\CSM1.5C_SR068.png
琉琪亚,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR069.png,media\CSM1.5C_SR069.png
朝蜜,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR070.png,media\CSM1.5C_SR070.png
昼珠,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR071.png,media\CSM1.5C_SR071.png
夕丝,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR072.png,media\CSM1.5C_SR072.png
夜妮,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_SR073.png,media\CSM1.5C_SR073.png
砰头小丑GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR074.png,media\CSM1.5C_HR074.png
刺龙王GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR075.png,media\CSM1.5C_HR075.png
捷拉奥拉GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR076.png,media\CSM1.5C_HR076.png
奈克洛兹玛 拂晓之翼GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR077.png,media\CSM1.5C_HR077.png
炽焰咆哮虎GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR078.png,media\CSM1.5C_HR078.png
奈克洛兹玛 黄昏之鬃GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR079.png,media\CSM1.5C_HR079.png
洛奇亚GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_HR080.png,media\CSM1.5C_HR080.png
索尔迦雷欧GX,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR081.png,media\CSM1.5C_UR081.png
电气能量管,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR082.png,media\CSM1.5C_UR082.png
神秘宝藏,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR083.png,media\CSM1.5C_UR083.png
迷失四叶草,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR084.png,media\CSM1.5C_UR084.png
惩戒祠堂,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR085.png,media\CSM1.5C_UR085.png
组合能量【草】【火】【水】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR086.png,media\CSM1.5C_UR086.png
组合能量【雷】【超】【钢】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR087.png,media\CSM1.5C_UR087.png
组合能量【斗】【恶】【妖】,https://pic.iyingdi.com/yingdiimg/pcards/CSM1.5C_UR088.png,media\CSM1.5C_UR088.png
甘雨,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/甘雨.png,media\甘雨.png
迪奥娜,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/迪奥娜.png,media\迪奥娜.png
凯亚,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/凯亚.png,media\凯亚.png
重云,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/重云.png,media\重云.png
神里绫华,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/神里绫华.png,media\神里绫华.png
芭芭拉,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/芭芭拉.png,media\芭芭拉.png
行秋,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/行秋.png,media\行秋.png
莫娜,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/莫娜.png,media\莫娜.png
迪卢克,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/迪卢克.png,media\迪卢克.png
香菱,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/香菱.png,media\香菱.png
班尼特,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/班尼特.png,media\班尼特.png
宵宫,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/宵宫.png,media\宵宫.png
菲谢尔,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/菲谢尔.png,media\菲谢尔.png
雷泽,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/雷泽.png,media\雷泽.png
刻晴,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/刻晴.png,media\刻晴.png
赛诺,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/赛诺.png,media\赛诺.png
砂糖,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/砂糖.png,media\砂糖.png
琴,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/琴.png,media\琴.png
凝光,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/凝光.png,media\凝光.png
诺艾尔,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/诺艾尔.png,media\诺艾尔.png
柯莱,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/柯莱.png,media\柯莱.png
纯水精灵·洛蒂娅,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/纯水精灵·洛蒂娅.png,media\纯水精灵·洛蒂娅.png
愚人众·藏镜仕女,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/愚人众·藏镜仕女.png,media\愚人众·藏镜仕女.png
愚人众·火之债务处理人,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/愚人众·火之债务处理人.png,media\愚人众·火之债务处理人.png
魔偶剑鬼,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/魔偶剑鬼.png,media\魔偶剑鬼.png
丘丘岩盔王,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/丘丘岩盔王.png,media\丘丘岩盔王.png
翠翎恐蕈,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/翠翎恐蕈.png,media\翠翎恐蕈.png
唯此一心,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/甘雨-唯此一心.png,media\甘雨-唯此一心.png
猫爪冰摇,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/迪奥娜-猫爪冰摇.png,media\迪奥娜-猫爪冰摇.png
冷血之剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/凯亚-冷血之剑.png,media\凯亚-冷血之剑.png
吐纳真定,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/重云-吐纳真定.png,media\重云-吐纳真定.png
寒天宣命祝词,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/神里绫华-寒天宣命祝词.png,media\神里绫华-寒天宣命祝词.png
光辉的季节,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/芭芭拉-光辉的季节.png,media\芭芭拉-光辉的季节.png
重帘留香,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/行秋-重帘留.png,media\行秋-重帘留.png
沉没的预言,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/莫娜-沉没的预言.png,media\莫娜-沉没的预言.png
流火焦灼,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/迪卢克-流火焦灼.png,media\迪卢克-流火焦灼.png
交叉火力,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/香菱-交叉火力.png,media\香菱-交叉火力.png
冒险憧憬,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/班尼特-冒险憧憬.png,media\班尼特-冒险憧憬.png
长野原龙势流星群,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/宵宫-长野原龙势流星群.png,media\宵宫-长野原龙势流星群.png
噬星魔鸦,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/菲谢尔-噬星魔鸦.png,media\菲谢尔-噬星魔鸦.png
觉醒,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/雷泽-觉醒.png,media\雷泽-觉醒.png
抵天雷罚,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/刻晴-抵天雷罚.png,media\刻晴-抵天雷罚.png
落羽的裁择,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/赛诺-落羽的裁择.png,media\赛诺-落羽的裁择.png
混元熵增论,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/砂糖-混元熵增论.png,media\砂糖-混元熵增论.png
蒲公英的国土,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/琴-蒲公英的国土.png,media\琴-蒲公英的国土.png
"储之千日,用之一刻",https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/凝光-储之千日，用之一刻.png,media\凝光-储之千日，用之一刻.png
支援就交给我吧,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/诺艾尔-支援就交给我吧.png,media\诺艾尔-支援就交给我吧.png
飞叶迴斜,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/柯莱-飞叶迴斜.png,media\柯莱-飞叶迴斜.png
百川奔流,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/纯水精灵-百川奔流.png,media\纯水精灵-百川奔流.png
镜锢之笼,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/愚人众-藏镜仕女-镜锢之笼.png,media\愚人众-藏镜仕女-镜锢之笼.png
悉数讨回,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/愚人众-火之债务处理人-悉数讨回.png,media\愚人众-火之债务处理人-悉数讨回.png
机巧神通,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/魔偶剑鬼-机巧神通.png,media\魔偶剑鬼-机巧神通.png
重铸：岩盔,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/丘丘岩盔王-重铸：岩盔.png,media\丘丘岩盔王-重铸：岩盔.png
孢子增殖,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/翠翎恐蕈-孢子增殖.png,media\翠翎恐蕈-孢子增殖.png
魔导绪论,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/魔导绪论.png,media\魔导绪论.png
祭礼残章,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/祭礼残章.png,media\祭礼残章.png
天空之卷,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/天空之卷.png,media\天空之卷.png
鸦羽弓,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/鸦羽弓.png,media\鸦羽弓.png
祭礼弓,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/祭礼弓.png,media\祭礼弓.png
天空之翼,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/天空之翼.png,media\天空之翼.png
白铁大剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/白铁大剑.png,media\白铁大剑.png
祭礼大剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/祭礼大剑.png,media\祭礼大剑.png
狼的末路,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/狼的末路.png,media\狼的末路.png
白缨枪,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/白缨枪.png,media\白缨枪.png
千岩长枪,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/千岩长枪.png,media\千岩长枪.png
天空之脊,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/天空之脊.png,media\天空之脊.png
旅行剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/旅行剑.png,media\旅行剑.png
祭礼剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/祭礼剑.png,media\祭礼剑.png
风鹰剑,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/风鹰剑.png,media\风鹰剑.png
冒险家头带,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/冒险家头带.png,media\冒险家头带.png
幸运儿银冠,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/幸运儿银冠.png,media\幸运儿银冠.png
游医的方巾,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/游医的方巾.png,media\游医的方巾.png
赌徒的耳环,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/赌徒的耳环.png,media\赌徒的耳环.png
教官的帽子,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/教官的帽子.png,media\教官的帽子.png
流放者头冠,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/流放者头冠.png,media\流放者头冠.png
破冰踏雪的回音,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/破冰踏雪的回音.png,media\破冰踏雪的回音.png
冰风迷途的勇士,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/冰风迷途的勇士.png,media\冰风迷途的勇士.png
酒渍船帽,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/酒渍船帽.png,media\酒渍船帽.png
沉沦之心,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/沉沦之心.png,media\沉沦之心.png
焦灼的魔女帽,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/焦灼的魔女帽.png,media\焦灼的魔女帽.png
炽烈的炎之魔女,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/炽烈的炎之魔女.png,media\炽烈的炎之魔女.png
唤雷的头冠,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/唤雷的头冠.png,media\唤雷的头冠.png
如雷的盛怒,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/如雷的盛怒.png,media\如雷的盛怒.png
翠绿的猎人之冠,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/翠绿的猎人之冠.png,media\翠绿的猎人之冠.png
翠绿之影,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/翠绿之影.png,media\翠绿之影.png
不动玄石之相,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/不动玄石之相.png,media\不动玄石之相.png
悠古的磐岩,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/悠古的磐岩.png,media\悠古的磐岩.png
月桂的宝冠,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/月桂的宝冠.png,media\月桂的宝冠.png
深林的记忆,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/深林的记忆.png,media\深林的记忆.png
璃月港口,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/璃月港口.png,media\璃月港口.png
骑士团图书馆,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/骑士团图书馆.png,media\骑士团图书馆.png
群玉阁,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/群玉阁.png,media\群玉阁.png
晨曦酒庄,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/晨曦酒庄.png,media\晨曦酒庄.png
望舒客栈,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/望舒客栈.png,media\望舒客栈.png
西风大教堂,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/西风大教堂.png,media\西风大教堂.png
派蒙,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/派蒙.png,media\派蒙.png
凯瑟琳,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/凯瑟琳.png,media\凯瑟琳.png
蒂玛乌斯,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/蒂玛乌斯.png,media\蒂玛乌斯.png
瓦格纳,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/瓦格纳.png,media\瓦格纳.png
卯师傅,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/卯师傅.png,media\卯师傅.png
阿圆,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/阿圆.png,media\阿圆.png
提米,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/提米.png,media\提米.png
立本,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/立本.png,media\立本.png
常九爷,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/常九爷.png,media\常九爷.png
艾琳,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/艾琳.png,media\艾琳.png
田铁嘴,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/田铁嘴.png,media\田铁嘴.png
刘苏,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/刘苏.png,media\刘苏.png
参量质变仪,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/参量质变仪.png,media\参量质变仪.png
便携营养袋,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/便携营养袋.png,media\便携营养袋.png
元素共鸣：交织之冰,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之冰.png,media\元素共鸣：交织之冰.png
元素共鸣：粉碎之冰,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：粉碎之冰.png,media\元素共鸣：粉碎之冰.png
元素共鸣：交织之水,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之水.png,media\元素共鸣：交织之水.png
元素共鸣：愈疗之水,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：愈疗之水.png,media\元素共鸣：愈疗之水.png
元素共鸣：交织之火,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之火.png,media\元素共鸣：交织之火.png
元素共鸣：热诚之火,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：热诚之火.png,media\元素共鸣：热诚之火.png
元素共鸣：交织之雷,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之雷.png,media\元素共鸣：交织之雷.png
元素共鸣：强能之雷,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：强能之雷.png,media\元素共鸣：强能之雷.png
元素共鸣：交织之风,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之风.png,media\元素共鸣：交织之风.png
元素共鸣：迅捷之风,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：迅捷之风.png,media\元素共鸣：迅捷之风.png
元素共鸣：交织之岩,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之岩.png,media\元素共鸣：交织之岩.png
元素共鸣：坚定之岩,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：坚定之岩.png,media\元素共鸣：坚定之岩.png
元素共鸣：交织之草,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：交织之草.png,media\元素共鸣：交织之草.png
元素共鸣：蔓生之草,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/元素共鸣：蔓生之草.png,media\元素共鸣：蔓生之草.png
最好的伙伴！,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/最好的伙伴！.png,media\最好的伙伴！.png
换班时间,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/换班时间.png,media\换班时间.png
一掷乾坤,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/一掷乾坤.png,media\一掷乾坤.png
运筹帷幄,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/运筹帷幄.png,media\运筹帷幄.png
本大爷还没有输！,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/本大爷还没有输！.png,media\本大爷还没有输！.png
交给我吧！,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/交给我吧！.png,media\交给我吧！.png
鹤归之时,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/鹤归之时.png,media\鹤归之时.png
星天之兆,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/星天之兆.png,media\星天之兆.png
白垩之术,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/白垩之术.png,media\白垩之术.png
诸武精通,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/诸武精通.png,media\诸武精通.png
神宝迁宫祝词,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/神宝迁宫祝词.png,media\神宝迁宫祝词.png
快快缝补术,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/快快缝补术.png,media\快快缝补术.png
送你一程,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/送你一程.png,media\送你一程.png
护法之誓,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/护法之誓.png,media\护法之誓.png
深渊的呼唤,https://pic.iyingdi.com/yingdiimg/gadgets/qszh/card/深渊的呼唤.png,media\深渊的呼唤.png
